longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,valor_real_usd,valor_predicho_usd
-123.32,40.43,15.0,661.0,146.0,131.0,57.0,0.4999,0,1,0,0,0,56700.0,78616.39
-118.17,33.82,52.0,2539.0,497.0,1152.0,488.0,4.1354,0,0,0,0,1,268200.0,276867.12
-118.44,34.03,37.0,975.0,189.0,489.0,202.0,4.2434,1,0,0,0,0,331000.0,266600.9
-118.31,34.06,31.0,2827.0,1084.0,3107.0,993.0,2.0278,1,0,0,0,0,360000.0,222328.11
-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,0,1,0,0,0,101000.0,140756.75
-120.45,36.85,20.0,1519.0,376.0,1681.0,370.0,2.1759,0,1,0,0,0,58100.0,77506.46
-120.86,35.4,21.0,2787.0,641.0,1106.0,501.0,2.7043,0,0,0,0,1,186200.0,216391.16
-117.71,34.15,17.0,17715.0,2370.0,7665.0,2312.0,7.9068,0,1,0,0,0,349100.0,298394.4
-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,0,0,0,0,1,264300.0,251781.56
-118.45,34.2,18.0,2729.0,800.0,2099.0,742.0,2.5842,1,0,0,0,0,230800.0,213194.53
-121.88,36.6,30.0,1671.0,469.0,760.0,375.0,2.5164,1,0,0,0,0,178100.0,204735.64
-118.24,34.23,43.0,1061.0,208.0,514.0,208.0,6.01,1,0,0,0,0,254200.0,325901.4
-117.81,33.56,24.0,6258.0,1003.0,1730.0,752.0,10.9601,1,0,0,0,0,500001.0,467742.88
-118.47,34.25,34.0,1732.0,399.0,1120.0,401.0,4.1492,1,0,0,0,0,195700.0,210348.77
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,1,0,0,0,0,382400.0,287595.2
-121.31,38.72,11.0,2306.0,420.0,1308.0,418.0,3.9506,0,1,0,0,0,122200.0,141341.12
-122.45,37.74,38.0,5688.0,930.0,2263.0,908.0,6.203,0,0,0,1,0,346800.0,429668.1
-118.27,34.06,25.0,1714.0,1176.0,3723.0,1036.0,1.3241,1,0,0,0,0,112500.0,215791.34
-119.6,36.56,36.0,738.0,168.0,737.0,186.0,1.4415,0,1,0,0,0,54400.0,55271.215
-120.45,34.97,25.0,1920.0,380.0,1434.0,388.0,3.0368,1,0,0,0,0,129300.0,150027.6
-121.37,38.68,34.0,1086.0,187.0,663.0,190.0,3.3074,0,1,0,0,0,84200.0,103798.9
-118.25,34.09,43.0,1903.0,635.0,1919.0,613.0,2.6336,1,0,0,0,0,174300.0,194882.22
-121.09,38.97,13.0,1467.0,221.0,688.0,231.0,5.2536,0,1,0,0,0,191900.0,179903.64
-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903,1,0,0,0,0,350000.0,240552.36
-118.42,34.04,51.0,1975.0,348.0,771.0,357.0,6.626,1,0,0,0,0,500001.0,460956.25
-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793,1,0,0,0,0,185700.0,168086.69
-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386,1,0,0,0,0,201000.0,195497.55
-119.02,35.33,26.0,3691.0,826.0,2072.0,827.0,2.1553,0,1,0,0,0,84700.0,86441.71
-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,1,0,0,0,0,159400.0,161496.58
-121.37,38.57,22.0,4899.0,847.0,1701.0,826.0,5.2449,0,1,0,0,0,387000.0,226025.42
-117.77,34.06,27.0,2178.0,629.0,2379.0,591.0,1.9766,0,1,0,0,0,108000.0,114030.38
-118.18,33.83,45.0,1535.0,274.0,591.0,276.0,4.2411,0,0,0,0,1,371700.0,374699.5
-117.78,33.68,19.0,2500.0,331.0,1027.0,327.0,6.115,1,0,0,0,0,315600.0,293703.5
-117.64,33.68,4.0,5687.0,970.0,2677.0,938.0,6.5069,1,0,0,0,0,243400.0,269591.3
-122.69,37.91,43.0,1730.0,326.0,629.0,279.0,4.3194,0,0,0,0,1,238700.0,339149.53
-118.48,34.0,29.0,1727.0,479.0,741.0,431.0,3.6121,1,0,0,0,0,500000.0,451305.25
-117.31,34.35,9.0,2404.0,390.0,1074.0,359.0,5.0198,0,1,0,0,0,151900.0,152995.81
-118.04,33.75,16.0,3757.0,650.0,1291.0,614.0,5.2001,1,0,0,0,0,235600.0,324964.75
-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673,0,1,0,0,0,84200.0,123799.875
-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,1,0,0,0,0,271500.0,304213.16
-122.29,37.56,36.0,805.0,140.0,445.0,139.0,5.8221,0,0,0,1,0,289400.0,340743.66
-122.2,40.26,15.0,2102.0,358.0,957.0,371.0,3.1908,0,1,0,0,0,137900.0,100347.58
-122.28,37.52,29.0,1526.0,355.0,724.0,315.0,4.0313,0,0,0,0,1,435200.0,294023.38
-117.07,32.79,25.0,2489.0,314.0,911.0,309.0,7.8336,0,0,0,0,1,277600.0,393473.47
-117.99,33.69,12.0,2480.0,858.0,1441.0,788.0,1.6705,1,0,0,0,0,350000.0,182934.0
-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,0,1,0,0,0,107800.0,107182.0
-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2.1518,0,1,0,0,0,53000.0,64003.81
-117.71,34.09,36.0,2637.0,476.0,1385.0,483.0,4.1739,0,1,0,0,0,158700.0,158569.47
-121.99,38.34,13.0,3252.0,610.0,1915.0,631.0,4.2137,0,1,0,0,0,151700.0,136035.64
-121.13,37.47,37.0,1995.0,448.0,1559.0,443.0,2.1833,0,1,0,0,0,92700.0,83645.66
-122.26,37.38,28.0,1103.0,164.0,415.0,154.0,7.8633,0,0,0,0,1,500001.0,444925.78
-118.28,34.01,48.0,483.0,190.0,775.0,188.0,2.3309,1,0,0,0,0,126600.0,152210.12
-121.82,37.25,24.0,3344.0,531.0,1768.0,541.0,5.8305,1,0,0,0,0,245600.0,253576.16
-117.18,32.8,30.0,2456.0,390.0,1022.0,393.0,3.8542,0,0,0,0,1,198500.0,200636.81
-120.79,37.41,35.0,2436.0,466.0,1730.0,469.0,2.2071,0,1,0,0,0,85900.0,73550.01
-122.14,37.7,17.0,1463.0,292.0,695.0,330.0,4.5859,0,0,0,1,0,187200.0,219170.23
-122.01,37.37,25.0,2213.0,360.0,1066.0,390.0,7.2165,1,0,0,0,0,360900.0,352091.06
-122.07,37.66,28.0,2280.0,610.0,1255.0,587.0,2.6719,0,0,0,1,0,161200.0,171604.44
-119.78,36.76,50.0,1343.0,322.0,1063.0,342.0,1.75,0,1,0,0,0,49800.0,61794.812
-122.47,37.75,49.0,2747.0,472.0,1281.0,448.0,5.482,0,0,0,1,0,366300.0,362968.6
-121.38,38.7,25.0,3919.0,764.0,2203.0,783.0,2.2402,0,1,0,0,0,89500.0,89751.15
-118.35,34.1,24.0,5477.0,1803.0,2863.0,1755.0,1.845,1,0,0,0,0,237500.0,280365.66
-121.95,37.24,32.0,1382.0,239.0,705.0,251.0,6.0957,1,0,0,0,0,405400.0,319354.6
-119.2,34.27,8.0,4942.0,1173.0,3012.0,1033.0,3.445,0,0,0,0,1,203400.0,193428.58
-122.04,37.59,14.0,1727.0,302.0,1116.0,273.0,5.3428,0,0,0,1,0,243600.0,232952.23
-118.85,34.21,25.0,1328.0,209.0,691.0,228.0,4.9234,1,0,0,0,0,241400.0,242761.28
-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,1,0,0,0,0,275000.0,275605.5
-117.16,32.71,52.0,845.0,451.0,1230.0,375.0,1.0918,0,0,0,0,1,22500.0,114305.17
-118.62,34.06,25.0,3546.0,584.0,1530.0,601.0,7.4001,0,0,0,0,1,500001.0,431402.03
-118.42,34.26,36.0,973.0,221.0,1086.0,218.0,3.4519,1,0,0,0,0,143300.0,153206.39
-118.35,34.01,33.0,3246.0,601.0,1585.0,603.0,3.6629,1,0,0,0,0,353200.0,237688.97
-118.16,34.16,52.0,1576.0,239.0,696.0,249.0,6.07,1,0,0,0,0,261800.0,350606.2
-118.3,33.73,47.0,2852.0,603.0,1130.0,560.0,4.194,0,0,0,0,1,293900.0,387401.9
-118.16,34.09,52.0,1722.0,448.0,1122.0,425.0,3.1204,1,0,0,0,0,224000.0,205412.11
-118.57,34.2,36.0,2559.0,469.0,1358.0,445.0,4.5568,1,0,0,0,0,201500.0,223168.38
-122.03,36.97,52.0,403.0,72.0,200.0,73.0,1.6923,0,0,0,0,1,262500.0,243518.38
-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,1,0,0,0,0,187500.0,209384.2
-122.25,37.77,43.0,4329.0,1110.0,2086.0,1053.0,2.975,0,0,0,1,0,243400.0,256310.77
-117.75,33.84,16.0,3491.0,502.0,1496.0,509.0,6.6207,1,0,0,0,0,270500.0,297666.4
-122.24,37.47,40.0,1504.0,270.0,689.0,287.0,6.1244,0,0,0,0,1,308800.0,380798.2
-122.5,37.76,46.0,2226.0,480.0,1272.0,468.0,4.2644,0,0,0,0,1,284100.0,273039.88
-122.36,37.56,32.0,4684.0,540.0,1512.0,511.0,15.0001,0,0,0,0,1,500001.0,474346.5
-118.32,34.11,42.0,2462.0,543.0,857.0,482.0,4.0833,1,0,0,0,0,434400.0,437358.2
-121.27,38.62,13.0,2321.0,539.0,1066.0,497.0,2.7652,0,1,0,0,0,95600.0,132833.53
-122.07,37.71,36.0,2879.0,480.0,1235.0,455.0,4.9801,0,0,0,1,0,241500.0,232136.7
-122.36,37.57,35.0,1774.0,205.0,588.0,207.0,10.7339,0,0,0,0,1,500001.0,482401.28
-118.29,34.11,30.0,2774.0,570.0,1076.0,580.0,5.296,1,0,0,0,0,500001.0,403463.3
-122.49,37.78,32.0,3028.0,815.0,1704.0,718.0,3.2028,0,0,0,1,0,322900.0,342126.38
-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,1,0,0,0,0,259900.0,225566.58
-122.27,37.82,43.0,1007.0,312.0,558.0,253.0,1.7348,0,0,0,1,0,137500.0,134442.86
-118.32,34.07,25.0,2740.0,707.0,1420.0,664.0,3.5909,1,0,0,0,0,404500.0,277067.22
-118.29,33.93,32.0,1815.0,488.0,1715.0,475.0,1.7244,1,0,0,0,0,111200.0,133202.7
-118.12,34.69,27.0,3019.0,501.0,1580.0,523.0,3.7804,0,1,0,0,0,113500.0,118008.11
-117.88,33.55,27.0,2278.0,316.0,772.0,304.0,10.1275,1,0,0,0,0,500001.0,460256.88
-122.48,37.78,52.0,2666.0,515.0,1362.0,494.0,4.218,0,0,0,1,0,393800.0,336168.66
-117.16,32.75,34.0,1785.0,558.0,804.0,490.0,2.2687,0,0,0,0,1,200000.0,197921.78
-117.32,33.25,7.0,8206.0,1523.0,4399.0,1423.0,3.6301,1,0,0,0,0,170900.0,180207.81
-118.3,34.07,26.0,2107.0,757.0,2660.0,740.0,2.3375,1,0,0,0,0,282300.0,177314.73
-120.72,38.24,32.0,2685.0,543.0,1061.0,492.0,2.5473,0,1,0,0,0,101600.0,122997.055
-117.03,32.95,19.0,4500.0,815.0,2456.0,782.0,4.5032,1,0,0,0,0,168900.0,179680.81
-118.28,34.0,42.0,855.0,284.0,890.0,247.0,1.2778,1,0,0,0,0,112500.0,115004.4
-118.09,33.84,27.0,1594.0,295.0,1061.0,320.0,4.7917,1,0,0,0,0,217700.0,208523.08
-118.12,34.68,12.0,5319.0,875.0,2439.0,779.0,4.6629,0,1,0,0,0,131500.0,168988.66
-120.76,38.76,21.0,3509.0,606.0,1576.0,564.0,2.6392,0,1,0,0,0,148500.0,125186.375
-122.3,37.54,39.0,4292.0,1097.0,1758.0,987.0,2.9405,0,0,0,0,1,340500.0,314521.84
-121.98,37.97,26.0,2738.0,428.0,1316.0,430.0,5.2442,0,1,0,0,0,213200.0,197816.08
-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5.5959,0,0,0,0,1,346200.0,344136.38
-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205,0,0,0,0,1,157300.0,159374.39
-118.15,33.91,35.0,574.0,116.0,610.0,147.0,3.3182,1,0,0,0,0,133300.0,154886.16
-117.19,32.82,35.0,1074.0,180.0,442.0,173.0,5.253,0,0,0,0,1,204000.0,313070.06
-117.84,33.9,24.0,1723.0,223.0,707.0,219.0,7.0352,1,0,0,0,0,299600.0,304763.28
-121.86,37.41,16.0,2411.0,420.0,1671.0,442.0,6.5004,1,0,0,0,0,263600.0,258556.03
-119.45,36.59,28.0,1274.0,215.0,572.0,202.0,3.825,0,1,0,0,0,84200.0,109568.43
-121.26,37.99,27.0,429.0,102.0,179.0,90.0,2.3333,0,1,0,0,0,87500.0,134951.3
-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,0,0,0,0,1,145800.0,161903.22
-117.99,33.89,23.0,2111.0,306.0,979.0,288.0,8.5621,1,0,0,0,0,347800.0,365611.06
-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693,1,0,0,0,0,146400.0,175751.0
-116.44,33.77,18.0,4872.0,1110.0,955.0,656.0,2.2439,0,1,0,0,0,97500.0,108907.53
-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155,0,0,0,0,1,247800.0,272479.6
-117.88,34.0,21.0,5459.0,1086.0,3394.0,1087.0,3.6308,1,0,0,0,0,192100.0,183724.34
-118.19,33.95,44.0,1436.0,271.0,850.0,269.0,3.2768,1,0,0,0,0,179100.0,167435.67
-119.92,36.77,18.0,1422.0,243.0,702.0,230.0,3.6204,0,1,0,0,0,119800.0,110590.17
-118.18,33.87,38.0,2664.0,626.0,1627.0,604.0,3.7527,1,0,0,0,0,161900.0,210371.97
-118.32,34.06,52.0,983.0,246.0,578.0,204.0,5.7393,1,0,0,0,0,500001.0,335681.97
-119.29,36.34,10.0,1832.0,455.0,1664.0,429.0,2.0227,0,1,0,0,0,53300.0,71614.65
-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,1,0,0,0,0,98600.0,96758.02
-117.09,32.62,34.0,1576.0,364.0,1153.0,381.0,2.1955,0,0,0,0,1,129700.0,114290.98
-117.91,33.81,18.0,1181.0,353.0,781.0,340.0,2.5625,1,0,0,0,0,153100.0,192121.83
-120.02,39.24,32.0,1347.0,444.0,825.0,303.0,1.8269,0,1,0,0,0,225000.0,91135.695
-119.27,34.26,23.0,3578.0,753.0,1455.0,649.0,4.1898,0,0,0,0,1,359100.0,360589.78
-121.81,37.38,29.0,570.0,76.0,244.0,72.0,12.3292,1,0,0,0,0,416700.0,422460.38
-120.76,38.12,7.0,7188.0,1288.0,3175.0,1115.0,3.8488,0,1,0,0,0,130600.0,141265.94
-120.97,37.63,39.0,2360.0,607.0,2047.0,605.0,1.7054,0,1,0,0,0,58800.0,75682.625
-122.42,37.8,50.0,2494.0,731.0,958.0,712.0,3.2356,0,0,0,1,0,500001.0,464961.56
-118.24,33.96,30.0,859.0,221.0,912.0,191.0,1.9041,1,0,0,0,0,105100.0,124926.49
-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825,1,0,0,0,0,227000.0,265537.84
-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667,0,1,0,0,0,81900.0,108865.414
-117.25,32.8,35.0,2281.0,506.0,1005.0,496.0,4.2296,0,0,0,0,1,275000.0,357318.94
-117.09,32.62,37.0,1925.0,428.0,1344.0,426.0,2.4866,0,0,0,0,1,129700.0,120401.04
-122.43,37.76,52.0,3771.0,1017.0,1575.0,921.0,3.5655,0,0,0,1,0,427300.0,445843.88
-122.41,37.77,52.0,1963.0,565.0,1628.0,524.0,2.6083,0,0,0,1,0,193800.0,225255.84
-118.25,33.9,42.0,1386.0,320.0,1163.0,319.0,2.4271,1,0,0,0,0,89500.0,136071.03
-118.57,34.17,31.0,1950.0,383.0,870.0,357.0,3.1875,1,0,0,0,0,500001.0,264285.47
-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,0,0,0,0,1,440500.0,330911.6
-118.25,33.96,43.0,1876.0,454.0,1571.0,458.0,2.0323,1,0,0,0,0,112500.0,132865.73
-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103,0,1,0,0,0,94400.0,120949.56
-122.06,37.67,22.0,3882.0,816.0,1830.0,743.0,4.2733,0,0,0,1,0,180700.0,211683.61
-118.1,34.65,33.0,873.0,177.0,425.0,142.0,2.67,0,1,0,0,0,187500.0,114513.54
-118.98,35.36,15.0,1482.0,338.0,1059.0,279.0,1.2617,0,1,0,0,0,42700.0,70811.32
-117.86,34.14,33.0,2344.0,363.0,1098.0,359.0,6.2089,0,1,0,0,0,283400.0,342602.0
-122.39,37.72,45.0,2893.0,570.0,1923.0,535.0,3.6607,0,0,0,1,0,192300.0,228523.38
-120.72,38.42,17.0,5654.0,1085.0,2237.0,953.0,3.0465,0,1,0,0,0,144100.0,134141.56
-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,0,1,0,0,0,138900.0,86860.055
-122.47,37.5,18.0,2297.0,416.0,1086.0,381.0,4.875,0,0,0,0,1,334600.0,313590.94
-118.42,34.01,29.0,1996.0,489.0,960.0,449.0,3.6611,1,0,0,0,0,344200.0,322881.47
-121.37,38.68,36.0,1775.0,296.0,937.0,305.0,3.1786,0,1,0,0,0,83400.0,99523.51
-118.21,33.96,38.0,2090.0,519.0,1871.0,504.0,2.4688,1,0,0,0,0,169000.0,155496.16
-119.28,34.45,36.0,2376.0,541.0,1505.0,547.0,2.4595,1,0,0,0,0,197600.0,214502.95
-121.0,39.26,14.0,810.0,151.0,302.0,138.0,3.1094,0,1,0,0,0,136100.0,132362.66
-118.83,34.17,17.0,4668.0,628.0,1917.0,624.0,8.1397,1,0,0,0,0,353900.0,374183.56
-117.47,33.95,15.0,6248.0,1249.0,3795.0,1128.0,4.1264,0,1,0,0,0,124600.0,148097.6
-122.14,37.67,34.0,3036.0,533.0,1366.0,500.0,4.2386,0,0,0,1,0,192300.0,223764.75
-118.08,33.98,36.0,1492.0,282.0,1041.0,270.0,4.0677,1,0,0,0,0,165800.0,172237.77
-120.6,34.91,44.0,711.0,140.0,384.0,116.0,2.1094,0,0,0,0,1,73800.0,164068.98
-121.95,37.94,21.0,3153.0,411.0,1318.0,431.0,6.8642,0,1,0,0,0,285400.0,306507.5
-118.26,34.02,37.0,1551.0,501.0,2173.0,474.0,2.1667,1,0,0,0,0,117700.0,149688.75
-117.9,33.92,27.0,698.0,116.0,391.0,126.0,5.9177,1,0,0,0,0,267600.0,225338.58
-121.28,38.7,14.0,5827.0,1246.0,2578.0,1038.0,3.0212,0,1,0,0,0,112900.0,133218.33
-122.42,37.75,52.0,2164.0,533.0,1122.0,469.0,3.2632,0,0,0,1,0,306000.0,371892.3
-122.27,37.77,52.0,2252.0,388.0,1033.0,434.0,5.5337,0,0,0,1,0,372000.0,297561.88
-121.87,37.38,14.0,3851.0,534.0,2052.0,478.0,7.0735,1,0,0,0,0,335600.0,306921.78
-121.84,39.74,43.0,2976.0,599.0,1181.0,560.0,2.2621,0,1,0,0,0,85100.0,88427.14
-117.88,33.71,27.0,1596.0,297.0,1703.0,289.0,4.1,1,0,0,0,0,184900.0,158237.33
-116.86,33.97,11.0,658.0,131.0,376.0,120.0,2.3977,0,1,0,0,0,58000.0,105637.73
-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,0,0,0,1,0,273700.0,350710.44
-121.65,36.7,29.0,4964.0,1056.0,2773.0,1036.0,3.0827,1,0,0,0,0,148100.0,198979.81
-118.51,34.14,28.0,6748.0,904.0,2431.0,876.0,12.8879,1,0,0,0,0,500001.0,474262.84
-118.33,33.93,37.0,1831.0,356.0,925.0,338.0,4.4091,1,0,0,0,0,148400.0,245883.38
-122.21,37.78,52.0,1477.0,300.0,1065.0,269.0,1.8472,0,0,0,1,0,137000.0,131950.62
-118.29,33.89,32.0,2355.0,583.0,1605.0,571.0,4.2171,1,0,0,0,0,218200.0,223195.14
-118.43,34.24,35.0,1416.0,261.0,995.0,272.0,3.7143,1,0,0,0,0,178700.0,181877.23
-118.35,33.91,31.0,2583.0,663.0,1675.0,612.0,3.5234,1,0,0,0,0,265000.0,226574.11
-120.87,37.76,16.0,1174.0,249.0,601.0,242.0,1.7143,0,1,0,0,0,113300.0,117753.35
-118.19,34.2,41.0,2031.0,294.0,859.0,302.0,7.419,1,0,0,0,0,483700.0,399926.3
-117.39,34.07,15.0,1966.0,331.0,1118.0,323.0,3.8558,0,1,0,0,0,122700.0,129320.99
-122.05,37.35,34.0,2494.0,375.0,1399.0,382.0,7.3753,1,0,0,0,0,388100.0,302945.1
-120.58,38.77,15.0,2155.0,394.0,857.0,356.0,4.03,0,1,0,0,0,141200.0,154014.31
-118.35,34.09,35.0,2705.0,785.0,1526.0,793.0,3.0349,1,0,0,0,0,266700.0,313568.03
-121.36,38.62,34.0,2447.0,503.0,1077.0,456.0,3.058,0,1,0,0,0,133000.0,120749.14
-122.07,37.88,11.0,1077.0,318.0,590.0,264.0,3.5536,0,0,0,1,0,387200.0,190066.64
-122.44,37.73,52.0,2838.0,567.0,1411.0,526.0,3.8304,0,0,0,1,0,261400.0,347437.0
-118.21,34.09,39.0,1287.0,353.0,1171.0,345.0,1.6118,1,0,0,0,0,138500.0,127067.305
-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,0,1,0,0,0,99300.0,100568.89
-122.45,38.58,34.0,2517.0,483.0,1324.0,464.0,3.0938,0,1,0,0,0,189400.0,111179.17
-118.88,34.22,16.0,2343.0,393.0,2007.0,383.0,5.756,1,0,0,0,0,302700.0,235755.02
-118.01,34.11,36.0,1722.0,320.0,794.0,322.0,4.2132,0,1,0,0,0,212200.0,281223.22
-121.4,36.84,52.0,1860.0,400.0,1215.0,367.0,2.9554,0,1,0,0,0,136500.0,204151.25
-115.57,32.85,17.0,1039.0,256.0,728.0,246.0,1.7411,0,1,0,0,0,63500.0,77077.32
-122.05,37.59,15.0,6243.0,1273.0,3163.0,1274.0,3.7462,0,0,0,1,0,212500.0,211315.92
-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1.7344,0,1,0,0,0,51300.0,64505.47
-121.07,38.92,15.0,5301.0,884.0,2335.0,831.0,4.515,0,1,0,0,0,164000.0,174825.44
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653,1,0,0,0,0,193200.0,204429.3
-121.18,38.83,15.0,4488.0,859.0,2114.0,805.0,2.9484,0,1,0,0,0,124400.0,129205.945
-118.07,34.07,19.0,1554.0,393.0,1427.0,370.0,3.125,1,0,0,0,0,207100.0,177815.61
-118.23,33.97,44.0,2748.0,715.0,2962.0,703.0,2.6951,1,0,0,0,0,169300.0,150735.34
-122.23,37.88,41.0,880.0,129.0,322.0,126.0,8.3252,0,0,0,1,0,452600.0,377582.12
-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444,0,1,0,0,0,45600.0,54177.23
-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,0,0,0,1,0,350000.0,400036.25
-117.24,32.71,32.0,4164.0,701.0,1277.0,607.0,6.6661,0,0,0,0,1,500001.0,481522.2
-118.2,33.88,40.0,2945.0,725.0,2858.0,690.0,3.2368,1,0,0,0,0,136900.0,157394.39
-117.46,33.93,16.0,4112.0,880.0,2821.0,857.0,3.0122,0,1,0,0,0,114700.0,118792.305
-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,1,0,0,0,0,177300.0,188099.55
-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,0,0,0,0,1,362300.0,330477.47
-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441,1,0,0,0,0,193500.0,236263.53
-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3.5972,0,1,0,0,0,89900.0,98926.055
-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,1,0,0,0,0,217100.0,221668.1
-118.34,33.93,35.0,1213.0,284.0,742.0,253.0,4.0625,1,0,0,0,0,159900.0,229795.55
-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,1,0,0,0,0,173300.0,234671.16
-118.16,33.78,29.0,3684.0,1301.0,3891.0,1143.0,1.6955,0,0,0,0,1,179700.0,198679.6
-121.42,38.62,33.0,3171.0,832.0,1591.0,695.0,2.0786,0,1,0,0,0,88600.0,105331.86
-117.17,32.71,7.0,2493.0,693.0,951.0,641.0,4.2375,0,0,0,0,1,205000.0,163192.88
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,0,1,0,0,0,54200.0,65924.2
-121.79,38.67,30.0,2602.0,401.0,981.0,405.0,4.7222,0,1,0,0,0,167200.0,196291.33
-118.13,34.12,46.0,3156.0,430.0,1109.0,423.0,10.7397,1,0,0,0,0,500001.0,471149.0
-118.29,33.79,16.0,1867.0,571.0,951.0,498.0,3.3427,1,0,0,0,0,154200.0,230732.7
-118.24,34.12,29.0,2904.0,892.0,3320.0,765.0,2.6111,1,0,0,0,0,168800.0,159321.17
-119.76,36.78,30.0,6117.0,1330.0,2768.0,1224.0,2.1383,0,1,0,0,0,78800.0,80116.5
-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313,1,0,0,0,0,147500.0,191962.95
-117.59,33.88,13.0,3239.0,849.0,2751.0,813.0,2.6111,0,1,0,0,0,107000.0,122907.72
-117.09,32.83,15.0,4138.0,636.0,2001.0,677.0,4.8419,1,0,0,0,0,264000.0,201052.77
-118.44,34.26,34.0,1102.0,212.0,949.0,212.0,4.0792,1,0,0,0,0,165100.0,160480.56
-117.88,34.08,30.0,6132.0,1538.0,3147.0,1449.0,2.7763,1,0,0,0,0,187800.0,174652.47
-122.58,38.08,27.0,10839.0,1637.0,4406.0,1623.0,5.615,0,0,0,1,0,285600.0,305020.84
-117.76,34.13,8.0,16759.0,2274.0,7249.0,2156.0,7.4837,0,1,0,0,0,358700.0,290100.75
-121.35,38.58,20.0,2992.0,378.0,1105.0,368.0,8.6572,0,1,0,0,0,320200.0,318253.9
-117.54,34.47,4.0,6712.0,1200.0,3126.0,1026.0,3.2277,0,1,0,0,0,126500.0,125240.81
-118.04,34.08,35.0,1148.0,258.0,975.0,253.0,4.037,1,0,0,0,0,173300.0,166816.08
-121.89,36.59,32.0,784.0,112.0,262.0,114.0,6.918,0,0,0,0,1,500001.0,388072.53
-118.15,33.78,13.0,3056.0,861.0,1600.0,824.0,3.3003,0,0,0,0,1,207800.0,166057.89
-122.33,38.31,14.0,6778.0,947.0,2768.0,1014.0,6.1953,0,0,0,1,0,258900.0,253377.25
-117.64,33.51,14.0,1343.0,175.0,650.0,184.0,7.2648,1,0,0,0,0,363200.0,309572.2
-117.26,32.81,30.0,1328.0,346.0,577.0,328.0,2.3284,0,0,0,0,1,290600.0,250122.22
-117.24,32.78,44.0,2172.0,431.0,892.0,420.0,4.1742,0,0,0,0,1,342200.0,357366.44
-118.24,34.23,41.0,1912.0,308.0,896.0,314.0,5.3473,1,0,0,0,0,352700.0,266299.0
-122.9,38.28,52.0,1275.0,218.0,627.0,185.0,2.3482,0,0,0,0,1,163500.0,161700.89
-118.11,33.88,35.0,1623.0,304.0,868.0,272.0,3.5893,1,0,0,0,0,276000.0,193916.31
-121.21,37.8,31.0,699.0,186.0,460.0,170.0,2.7443,0,1,0,0,0,94200.0,128693.09
-122.19,38.09,8.0,614.0,118.0,278.0,115.0,6.3735,0,0,0,1,0,166300.0,242437.77
-118.0,33.81,13.0,2782.0,605.0,1749.0,628.0,4.1276,1,0,0,0,0,153800.0,199389.06
